datetime,q_kfz_mq_hr,v_kfz_mq_hr,"Feinstaub (PM2,5)",LUFTTEMPERATUR,REL_FEUCHTE,NIEDERSCHLAGSHOEHE,WINDGESCHWINDIGKEIT,SONNENSCHEINDAUER,mean_q,min_q,max_q,std_q,skew_q,kurt_q,mean_v,min_v,max_v,std_v,skew_v,kurt_v,q_kfz_lag1,q_kfz_lag2,q_kfz_lag3,q_kfz_lag6,q_kfz_lag12,q_kfz_lag24,v_kfz_lag1,v_kfz_lag2,v_kfz_lag3,v_kfz_lag6,v_kfz_lag12,v_kfz_lag24,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,winddir_cos,winddir_sin
2022-02-10 12:00:00,981.0,61.0,16.0,10.5,68.0,0.0,8.3,0.0,669.6335403726708,0.0,1585.0,340.0635729066147,0.14466132800436057,0.05105451143341044,42.4375,8.0,86.0,10.73388070403959,0.03167381566894064,1.2970921683251957,1041.0,1163.0,1175.0,1228.0,117.0,1050.75,52.0,52.0,46.0,51.0,54.0,51.5,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-10 13:00:00,1005.0,74.0,16.0,9.9,70.0,0.0,9.0,0.0,696.4910179640718,0.0,1711.0,343.66663709030234,0.15436932170018514,0.07317825394660193,42.58433734939759,19.0,91.0,10.416280752252604,0.6943585124124159,2.3541868819560485,981.0,1041.0,1163.0,1330.0,85.0,1015.0,61.0,52.0,52.0,49.0,51.0,50.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-10 14:00:00,1033.0,74.0,17.0,9.5,73.0,0.0,8.6,0.0,746.5731707317074,0.0,2088.0,370.3337586187719,0.1970649479010016,0.4264584174479076,41.760736196319016,15.0,79.0,10.161555701243987,0.3436833961353766,0.9462139955512634,1005.0,981.0,1041.0,1331.0,93.0,1134.0,74.0,61.0,52.0,49.0,49.0,53.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-10 15:00:00,1062.0,61.0,18.0,5.8,87.0,0.31,11.5,0.0,779.0848484848485,0.0,2225.0,388.82834331066283,0.1336218594017885,0.4225988031975749,39.86585365853659,10.0,74.0,11.939789842178351,-0.18455717800248375,0.0017196088228632611,1033.0,1005.0,981.0,1175.0,102.0,1067.0,74.0,74.0,61.0,46.0,56.0,58.0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.8660254037844384,-0.5000000000000004
2022-02-10 16:00:00,1174.0,61.0,6.0,5.9,84.0,0.16,8.6,0.0,770.9404761904761,0.0,2139.0,389.09184455802773,0.14958478132905942,0.19796145868380366,40.07784431137725,9.0,87.0,11.665516071075924,0.07136599970973577,1.0405566974257767,1062.0,1033.0,1005.0,1163.0,255.0,1070.5,61.0,74.0,74.0,52.0,55.0,55.5,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.6427876096865393,-0.7660444431189781
2022-02-10 17:00:00,1023.0,68.0,6.0,6.0,86.0,0.06,7.8,0.0,725.08,0.0,1839.0,360.82212066144257,0.07569102011631425,-0.0718670372122201,42.06896551724138,4.0,92.0,10.420958321290042,0.2545080544796872,3.269466279257173,1174.0,1062.0,1033.0,1041.0,791.0,1074.0,61.0,61.0,74.0,52.0,54.0,53.0,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.342020143325669,-0.9396926207859083
2022-02-10 18:00:00,898.0,68.0,7.0,6.1,86.0,0.0,9.6,0.0,676.1736526946107,0.0,1687.0,344.2612307017569,0.276950452309779,0.11022693358535962,43.78313253012048,9.0,91.0,10.87844484515117,0.05176650807235205,1.9550448402098914,1023.0,1174.0,1062.0,981.0,1228.0,1091.0,68.0,61.0,61.0,61.0,51.0,51.0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-10 19:00:00,682.0,56.0,8.0,6.4,83.0,0.0,12.1,0.0,543.2738095238095,0.0,1470.0,288.60145327234505,0.4603800605650864,0.16784862112677956,45.08982035928144,16.0,91.0,10.037775846443196,0.07629696781450342,2.0916317937377005,898.0,1023.0,1174.0,1005.0,1330.0,758.0,68.0,68.0,61.0,74.0,49.0,55.0,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-10 20:00:00,505.0,53.0,9.0,6.2,82.0,0.0,13.1,0.0,394.50602409638554,0.0,1120.0,214.89486497772197,0.7096662639313207,0.7593554025429521,45.660606060606064,16.0,67.0,8.855545988385028,-0.6412080581647722,0.9636235767021626,682.0,898.0,1023.0,1033.0,1331.0,505.0,56.0,68.0,68.0,74.0,49.0,54.0,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.17364817766693033,-0.984807753012208
2022-02-10 21:00:00,439.0,79.0,8.0,6.1,86.0,0.0,12.5,0.0,302.225,0.0,982.0,174.98822781608442,0.8986214925605278,1.4184276791371229,46.81132075471698,14.0,79.0,9.627340952422255,-0.0925898902335589,1.4459178036389924,505.0,682.0,898.0,1062.0,1175.0,408.0,53.0,56.0,68.0,61.0,46.0,54.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.17364817766693033,-0.984807753012208
2022-02-10 22:00:00,344.0,77.0,12.0,6.2,82.0,0.0,13.6,0.0,273.45962732919253,0.0,921.0,170.80277346214328,1.017371710989029,1.3878503799328916,47.09375,15.0,77.0,9.08090599960075,-0.15570046112567756,1.1756336809017665,439.0,505.0,682.0,1174.0,1163.0,363.0,79.0,53.0,56.0,61.0,52.0,54.0,-0.2697967711570244,0.9629172873477992,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-10 23:00:00,201.0,73.0,12.0,3.3,89.0,0.84,11.2,0.0,203.4931506849315,0.0,2297.0,215.4486016495891,6.601478265728481,61.55460481132398,47.13793103448276,17.0,73.0,8.942424392914292,-0.3330381925324999,0.9189224184116722,344.0,439.0,505.0,1023.0,1041.0,202.0,77.0,79.0,53.0,68.0,52.0,52.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 00:00:00,129.0,65.0,8.0,3.9,85.0,0.03,10.4,0.0,137.41538461538462,0.0,1038.0,117.28615933831044,3.9793494643689455,26.570720547026124,45.86821705426357,8.0,65.0,9.765516375364866,-0.8147161245921123,1.6436476177443429,201.0,344.0,439.0,898.0,981.0,117.0,73.0,77.0,79.0,68.0,61.0,54.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.342020143325669,-0.9396926207859083
2022-02-11 01:00:00,101.0,63.0,5.0,4.1,86.0,0.0,10.2,0.0,102.01904761904763,0.0,530.0,71.64227116943614,2.503461760744206,11.357375682277716,45.74038461538461,16.0,68.0,9.27466032383286,-0.34641421744117357,0.6801625357058305,129.0,201.0,344.0,682.0,1005.0,85.0,65.0,73.0,77.0,56.0,74.0,51.0,0.2697967711570243,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 02:00:00,76.0,73.0,6.0,4.1,87.0,0.0,8.4,0.0,97.8936170212766,0.0,1326.0,147.96966181969378,6.829911607070804,53.52984366083162,45.634408602150536,3.0,73.0,10.92343406968284,-0.9665872476069989,3.13942847222762,101.0,129.0,201.0,505.0,1033.0,93.0,63.0,65.0,73.0,53.0,74.0,49.0,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.342020143325669,-0.9396926207859083
2022-02-11 03:00:00,94.0,70.0,7.0,4.3,86.0,0.0,8.3,0.0,88.08910891089108,0.0,591.0,69.61897715564356,4.166215267341028,26.84023364278426,47.16,3.0,70.0,10.144133001071815,-1.2145277531574012,3.104858144476362,76.0,101.0,129.0,439.0,1062.0,102.0,73.0,63.0,65.0,79.0,61.0,56.0,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.342020143325669,-0.9396926207859083
2022-02-11 04:00:00,250.0,61.0,9.0,4.6,84.0,0.0,8.5,0.0,140.27272727272728,0.0,680.0,104.40043103359297,2.0518146220494966,6.268129743663836,48.94166666666667,3.0,70.0,11.290135378406456,-1.2743761797151754,2.798541227371447,94.0,76.0,101.0,344.0,1174.0,255.0,70.0,73.0,63.0,77.0,61.0,55.0,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.17364817766692997,-0.9848077530122081
2022-02-11 05:00:00,819.0,59.0,9.0,4.4,87.0,0.0,8.1,0.0,322.5342465753425,0.0,1116.0,240.36891658544982,1.175185656715848,1.2756759783579095,49.51034482758621,12.0,87.0,11.123122339285525,-0.30043450321006493,1.5013918639820645,250.0,94.0,76.0,201.0,1023.0,791.0,61.0,70.0,73.0,73.0,68.0,54.0,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.17364817766692997,-0.9848077530122081
2022-02-11 06:00:00,1140.0,57.0,11.0,4.3,83.0,0.0,9.1,0.0,532.5723684210526,0.0,1682.0,351.6388424546273,0.8239722545260962,0.3978599351057688,47.3046357615894,13.0,85.0,10.721936005208164,-0.2568387304386583,1.0234665901238742,819.0,250.0,94.0,129.0,898.0,1228.0,59.0,61.0,70.0,65.0,68.0,51.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.17364817766692997,-0.9848077530122081
2022-02-11 07:00:00,1195.0,62.666666666666664,13.0,4.3,83.0,0.0,8.7,0.0,630.4761904761905,0.0,1646.0,356.18818534843035,0.3715325677742391,-0.1673392042302746,44.467065868263475,15.0,89.0,10.632856800909499,0.062364189187587044,1.3340262593974717,1140.0,819.0,250.0,101.0,682.0,1330.0,57.0,59.0,61.0,63.0,56.0,49.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.17364817766692997,-0.9848077530122081
2022-02-11 08:00:00,1250.0,68.33333333333333,14.0,4.5,80.0,0.0,9.1,0.0,703.5246913580247,0.0,1670.0,351.2087945922944,0.22306917228733572,-0.06453437012077945,43.608695652173914,4.0,88.0,10.64082580973129,-0.10259754402445768,2.099772913329205,1195.0,1140.0,819.0,76.0,505.0,1331.0,62.666666666666664,57.0,59.0,73.0,53.0,49.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.17364817766693033,-0.984807753012208
2022-02-11 09:00:00,1305.0,74.0,13.0,4.4,79.0,0.02,9.6,0.0,667.104938271605,0.0,1650.0,329.23220690330186,0.2492033540417286,0.12317775693836586,43.142857142857146,13.0,91.0,10.76618383113136,0.028421696001320794,2.4004946894289043,1250.0,1195.0,1140.0,94.0,439.0,1175.0,68.33333333333333,62.666666666666664,57.0,70.0,79.0,46.0,0.631087944326053,-0.7757112907044197,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.17364817766693033,-0.984807753012208
2022-02-11 10:00:00,1250.0,63.0,11.0,4.7,82.0,0.0,7.7,1.0,637.88125,0.0,1703.0,320.64925040391284,0.19114643465113382,0.1849763016330428,43.289308176100626,9.0,92.0,10.461106938518022,0.13473975378229686,2.851365475826543,1305.0,1250.0,1195.0,250.0,344.0,1163.0,74.0,68.33333333333333,62.666666666666664,61.0,77.0,52.0,0.3984010898462418,-0.9172113015054528,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-11 11:00:00,1034.0,56.0,10.0,5.3,72.0,0.0,7.5,0.0,668.9878048780488,0.0,1525.0,327.22842414459967,-0.0302412177293183,-0.32983375973124707,42.68711656441718,19.0,93.0,10.179573757353035,0.5805095329479639,2.924585368593212,1250.0,1305.0,1250.0,819.0,201.0,1041.0,63.0,74.0,68.33333333333333,59.0,73.0,52.0,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-11 12:00:00,1007.0,52.0,13.0,6.2,64.0,0.09,6.9,0.0,712.1333333333333,0.0,1600.0,342.32347299389465,-0.10741499526342362,-0.2453237948806417,42.640243902439025,19.0,86.0,9.756474770128122,0.28654724947734167,1.541792740367498,1034.0,1250.0,1305.0,1140.0,129.0,981.0,56.0,63.0,74.0,57.0,65.0,61.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-11 13:00:00,1044.0,53.0,15.0,5.4,72.0,0.0,6.8,0.0,737.0361445783133,0.0,1851.0,362.59368514059025,0.0868578089231594,0.0026165214145352778,41.82424242424243,6.0,84.0,10.415719543046883,0.1257179146123127,1.515527885359658,1007.0,1034.0,1250.0,1195.0,101.0,1005.0,52.0,56.0,63.0,62.666666666666664,63.0,74.0,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-11 14:00:00,1102.0,62.0,14.0,5.5,74.0,0.0,5.8,0.0,768.7185628742515,0.0,2278.0,392.74942019433,0.2841152533035641,0.6419019059392204,40.93975903614458,5.0,91.0,10.826286078088588,0.14575258593209728,2.421069581916312,1044.0,1007.0,1034.0,1250.0,76.0,1033.0,53.0,52.0,56.0,68.33333333333333,73.0,74.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.17364817766693033,-0.984807753012208
2022-02-11 15:00:00,1091.0,57.0,12.0,5.5,74.0,0.0,5.9,0.0,752.5,0.0,1659.0,374.4802512548314,-0.047899644007331856,-0.5185599716860976,40.31360946745562,5.0,93.0,10.916451842186042,0.14757036081707262,2.823294870777442,1102.0,1044.0,1007.0,1305.0,94.0,1062.0,62.0,53.0,52.0,74.0,70.0,61.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-1.8369701987210297e-16,-1.0
2022-02-11 16:00:00,1126.0,75.0,14.0,5.4,76.0,0.0,6.8,0.0,738.8333333333334,26.0,1698.0,352.8200448272974,-0.038698871097807876,-0.2701016977147459,41.226190476190474,6.0,95.0,10.522119490591239,0.48438255930430446,4.144042756385019,1091.0,1102.0,1044.0,1250.0,250.0,1174.0,57.0,62.0,53.0,63.0,61.0,61.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 17:00:00,1056.0,66.0,16.0,5.0,79.0,0.0,9.7,0.0,701.2716763005781,0.0,2014.0,359.2707101959911,0.22326890854568365,0.2982573169040523,41.104651162790695,17.0,88.0,9.48501936082694,0.5179095510861428,2.916486023564246,1126.0,1091.0,1102.0,1034.0,819.0,1023.0,75.0,57.0,62.0,56.0,59.0,68.0,-0.9976687691905392,-0.06824241336467135,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 18:00:00,965.0,57.0,15.0,4.9,75.0,0.0,10.3,0.0,659.9709302325581,0.0,1563.0,336.6401661851836,0.11419312202735259,-0.2550550661108466,41.111111111111114,5.0,90.0,9.852706074650962,0.2381497465209362,3.866186917886089,1056.0,1126.0,1091.0,1007.0,1140.0,898.0,66.0,75.0,57.0,52.0,57.0,68.0,-0.979084087682323,0.2034560130526333,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 19:00:00,773.0,53.0,17.0,4.7,76.0,0.0,13.6,0.0,556.6265060240963,0.0,1491.0,296.88231362217846,0.42273578454210176,0.3365914407519268,44.92121212121212,6.0,72.0,9.392516402725203,-0.6157705329735291,1.5442382061269608,965.0,1056.0,1126.0,1044.0,1195.0,682.0,57.0,66.0,75.0,53.0,62.666666666666664,56.0,-0.8878852184023756,0.4600650377311516,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.5000000000000001,-0.8660254037844386
2022-02-11 20:00:00,622.0,63.0,15.0,3.7,67.0,0.0,12.4,0.0,443.5644171779141,0.0,1283.0,247.15082706444605,0.6601711695865738,0.6692180791330213,44.26543209876543,9.0,66.0,9.013305010008004,-0.47600222911435836,1.2986609347388445,773.0,965.0,1056.0,1102.0,1250.0,505.0,53.0,57.0,66.0,62.0,68.33333333333333,53.0,-0.7308359642781246,0.6825531432186536,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7660444431189778,-0.6427876096865396
2022-02-11 21:00:00,466.0,60.0,10.0,2.8,70.0,0.0,11.1,0.0,357.6521739130435,0.0,1155.0,214.64200604930426,0.9124278006639396,1.1858627305897613,43.15625,15.0,80.0,9.114607030517263,0.09720374972474999,1.8904766605636665,622.0,773.0,965.0,1091.0,1305.0,439.0,63.0,53.0,57.0,57.0,74.0,79.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7660444431189778,-0.6427876096865396
2022-02-11 22:00:00,413.0,53.0,7.0,2.0,76.0,0.0,11.3,0.0,328.2830188679245,0.0,1102.0,205.6869051195631,1.0550113941730643,1.3487444682570695,43.575949367088604,14.0,87.0,8.592912428124702,0.6157054944472525,3.888844560277634,466.0,622.0,773.0,1126.0,1250.0,344.0,60.0,63.0,53.0,75.0,63.0,77.0,-0.2697967711570244,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7660444431189778,-0.6427876096865396
2022-02-11 23:00:00,276.0,76.0,8.0,1.5,78.0,0.0,8.7,0.0,257.72327044025155,0.0,927.0,174.5217302472017,1.2253897176460098,1.7111959369679361,43.81012658227848,12.0,76.0,8.492148414697585,-0.06642016896154927,1.6076334563627634,413.0,466.0,622.0,1056.0,1034.0,201.0,53.0,60.0,63.0,66.0,56.0,73.0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7660444431189778,-0.6427876096865396
2022-02-12 00:00:00,231.0,57.0,9.0,1.4,78.0,0.0,7.4,0.0,192.15277777777777,0.0,688.0,134.06669457262154,1.1979403856914699,1.4580817136768527,44.39160839160839,21.0,63.0,8.153487947174376,-0.17641969372091978,-0.0795148697591812,276.0,413.0,466.0,965.0,1007.0,129.0,76.0,53.0,60.0,57.0,52.0,65.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7660444431189778,-0.6427876096865396
2022-02-12 01:00:00,146.0,67.0,7.0,1.2,82.0,0.0,6.8,0.0,151.31884057971016,0.0,521.0,103.67720719655112,1.3433699827552497,1.8549764734345917,44.42335766423358,23.0,67.0,7.7788576846789415,-0.19213968037622212,0.3209044805257295,231.0,276.0,413.0,773.0,1044.0,101.0,57.0,76.0,53.0,53.0,53.0,63.0,0.2697967711570243,0.9629172873477992,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.6427876096865393,-0.7660444431189781
2022-02-12 02:00:00,116.0,52.0,7.0,0.7,84.0,0.0,6.1,0.0,119.83471074380165,0.0,400.0,84.7859409638412,1.2614595132760493,1.2643462543980846,43.791666666666664,16.0,62.0,8.14562400778421,-0.5672779007868263,1.026232507570529,146.0,231.0,276.0,622.0,1102.0,76.0,67.0,57.0,76.0,63.0,62.0,73.0,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.342020143325669,-0.9396926207859083
2022-02-12 03:00:00,93.0,56.0,8.0,0.2,86.0,0.0,4.9,0.0,109.27118644067797,0.0,381.0,80.22507451842166,1.414498197705364,1.593188134419663,44.43589743589744,16.0,66.0,8.051969790469366,-0.3315680602862595,1.0132355163356328,116.0,146.0,231.0,466.0,1091.0,94.0,52.0,67.0,57.0,60.0,57.0,70.0,0.730835964278124,0.6825531432186541,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.17364817766692997,-0.9848077530122081
2022-02-12 04:00:00,130.0,60.0,9.0,-0.1,88.0,0.0,4.6,0.0,111.4695652173913,0.0,355.0,76.6948066289002,1.3523792359233175,1.4121908054783905,45.35087719298246,16.0,64.0,8.266557486345235,-0.6001404171200124,1.13133769667501,93.0,116.0,146.0,413.0,1126.0,250.0,56.0,52.0,67.0,53.0,75.0,61.0,0.8878852184023752,0.4600650377311522,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-12 05:00:00,236.0,59.0,9.0,-0.3,88.0,0.0,6.8,0.0,146.13076923076923,0.0,491.0,94.48935697103167,1.3156927807410401,2.248094370036709,45.372093023255815,22.0,64.0,8.508332099552716,-0.25363289005317,-0.11800443780978975,130.0,93.0,116.0,276.0,1056.0,819.0,60.0,56.0,52.0,76.0,66.0,59.0,0.9790840876823228,0.20345601305263397,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.5000000000000004,-0.8660254037844384
2022-02-12 06:00:00,300.0,53.0,10.0,-0.8,91.0,0.0,8.0,0.0,160.0962962962963,0.0,466.0,93.87272059947648,0.9227245208553733,0.6841464352199678,45.53731343283582,20.0,71.0,8.463683334413671,-0.1480530850548309,0.39449766406539455,236.0,130.0,93.0,231.0,965.0,1140.0,59.0,60.0,56.0,57.0,57.0,57.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-12 07:00:00,347.0,54.0,10.0,-1.3,93.0,0.0,7.5,0.0,189.27659574468086,0.0,545.0,104.42742567947634,0.848763553678528,1.1315084636899715,45.121428571428574,13.0,73.0,8.943843875439828,-0.21779790912592026,1.180307057978914,300.0,236.0,130.0,146.0,773.0,1195.0,53.0,59.0,60.0,67.0,53.0,62.666666666666664,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.34202014332566855,-0.9396926207859084
2022-02-12 08:00:00,537.0,56.0,11.0,-0.7,88.0,0.0,6.9,0.0,271.0743243243243,0.0,721.0,147.92800653895117,0.574069353572302,0.34732943940771843,45.48979591836735,14.0,97.0,9.446581861296446,0.6567942951718372,6.113830214884777,347.0,300.0,236.0,116.0,622.0,1250.0,54.0,53.0,59.0,52.0,63.0,68.33333333333333,0.8169698930104421,-0.5766803221148671,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.5000000000000004,-0.8660254037844384
2022-02-12 09:00:00,1005.0,67.0,12.0,1.1,79.0,0.0,6.9,0.0,414.7435897435897,0.0,1058.0,214.16062322305817,0.5114721954895941,0.28825957088253507,44.18064516129032,14.0,89.0,9.190954734504649,0.40530705261536165,3.412647587644923,537.0,347.0,300.0,93.0,466.0,1305.0,56.0,54.0,53.0,56.0,60.0,74.0,0.631087944326053,-0.7757112907044197,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.5000000000000004,-0.8660254037844384
2022-02-12 10:00:00,1108.0,61.0,12.0,3.1,69.0,0.0,5.6,0.0,519.0120481927711,0.0,1292.0,263.56589626152913,0.2776013964850087,0.09986297747842166,43.36363636363637,17.0,90.0,9.531136976357242,0.879751320982149,3.7475415302317083,1005.0,537.0,347.0,130.0,413.0,1250.0,67.0,56.0,54.0,60.0,53.0,63.0,0.3984010898462418,-0.9172113015054528,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.6427876096865395,-0.7660444431189779
2022-02-12 11:00:00,996.0,64.0,13.0,4.4,57.0,0.0,5.6,0.0,602.8483146067416,0.0,1413.0,296.5165452505356,0.13996532979510348,-0.12528473792870054,42.70056497175141,17.0,98.0,9.711500312277037,1.0266397940705008,5.559255821934086,1108.0,1005.0,537.0,236.0,276.0,1034.0,61.0,67.0,56.0,59.0,76.0,56.0,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844386,-0.5000000000000001
2022-02-12 12:00:00,1113.0,63.0,12.0,5.7,53.0,0.0,6.1,0.0,660.0949720670391,0.0,1501.0,321.14753326258835,0.04895553929604121,-0.14047832571663932,41.36516853932584,15.0,87.0,9.58614349707823,0.35110536332818926,2.1952875401070817,996.0,1108.0,1005.0,300.0,231.0,1007.0,64.0,61.0,67.0,53.0,57.0,52.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9396926207859084,-0.34202014332566866
2022-02-12 13:00:00,1255.0,69.0,10.0,5.5,51.0,0.0,6.7,0.0,699.1360946745563,0.0,1579.0,329.80719358349285,0.014363587263537207,-0.09789921609741326,41.44047619047619,7.0,88.0,9.792275081353198,0.11226907333589899,3.568698375687959,1113.0,996.0,1108.0,347.0,146.0,1044.0,63.0,64.0,61.0,54.0,67.0,53.0,-0.3984010898462412,-0.9172113015054532,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9396926207859084,-0.34202014332566866
2022-02-12 14:00:00,1161.6666666666667,65.33333333333333,7.0,5.0,53.0,0.0,7.4,0.0,697.5828571428572,0.0,1630.0,334.3450842118326,0.0967950062556593,-0.09063124018901059,40.51149425287356,5.0,89.0,9.729722358642478,0.04957416215372052,4.03461071454506,1255.0,1113.0,996.0,537.0,116.0,1102.0,69.0,63.0,64.0,56.0,52.0,62.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9396926207859084,-0.34202014332566866
2022-02-12 15:00:00,1068.3333333333333,61.666666666666664,7.0,4.7,57.0,0.0,7.5,0.0,668.5755813953489,0.0,1577.0,319.190423443105,0.20872901015956005,-0.010402307903217167,40.33918128654971,6.0,87.0,9.882940585669985,-0.031053736968955945,3.1252699572350373,1161.6666666666667,1255.0,1113.0,1005.0,93.0,1091.0,65.33333333333333,69.0,63.0,67.0,56.0,57.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.984807753012208,-0.17364817766693047
2022-02-12 16:00:00,975.0,58.0,7.0,3.9,59.0,0.0,8.6,0.0,645.3139534883721,0.0,1533.0,315.4979638353924,0.18711256186076627,-0.022089300710418147,40.719298245614034,6.0,94.0,10.135124223908443,0.28486466584710574,4.535172527883847,1068.3333333333333,1161.6666666666667,1255.0,1108.0,130.0,1126.0,61.666666666666664,65.33333333333333,69.0,61.0,60.0,75.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.984807753012208,-0.17364817766693047
